SrNo,Date,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentnType,AmountUSD,HundredMillionOrMore,OneMillionOrMore,Funded,Industry,BangaloreBased,InMegaCity,TechRelated,PrivateEquity,SeedFunding,PrivateOrSeed,Year,FiveMillionOrMore,TopInvestor
2359,15-Oct,Parcelled,Online Logistics Platform,Unknown,Bangalore,Delhivery,Private Equity,5000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2360,15-Oct,AlmaMapper,Online Student & Campus Social Networking platform,Unknown,Ahmedabad,Oswal Techno Ventures LLP,Seed Funding,400000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2361,15-Oct,Flexing It,Professionals & Project Search Marketplace,Unknown,New Delhi,Undisclosed Investors,Seed Funding,500000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,Yes
2362,15-Oct,Netmeds.com,Online Pharmacy,Unknown,Chennai,"OrbiMed, Pradip Dadha Group",Private Equity,50000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2363,15-Oct,Razorpay,Online Payment Gateway,Unknown,Jaipur,"Tiger Global Management, Matrix Partners",Private Equity,9000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2364,15-Oct,Jombay,Psychometric Test Online Software,Unknown,Pune,Ventureworks India,Private Equity,0,No,No,No,Other,No,No,No,Yes,No,Yes,2015,0,No
2365,15-Oct,Happitoo,Location based Nightlife recommendation\\xc2\\xa0 Platform,Unknown,Mumbai,Unnamed investor,Seed Funding,77000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2366,15-Oct,Care24,Professional Health Services Platform,Unknown,Mumbai,India Quotient,Seed Funding,350000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2367,15-Oct,Roadrunnr,Hyperlocal Logistics Service,Unknown,Bangalore,"Sequoia Capital, Nexus Venture Partners",Private Equity,10000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2368,15-Oct,Simpli5d,Online user engagement platform,Unknown,Gurgaon,"Redcliffe Capital, YourNest Angel Fund",Private Equity,0,No,No,No,Other,No,No,No,Yes,No,Yes,2015,0,No
2369,15-Oct,ORIGA Leasing,Asset FiUnknowncing platform,Unknown,Mumbai,"ah! Ventures, 500 Startups & Other HNIs",Seed Funding,1100000,No,Yes,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2370,15-Oct,Smartivity.in,Virtual Reality activity based learning platform,Unknown,New Delhi,S Chand and Co Pvt Ltd,Seed Funding,200000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2371,15-Oct,UrDoorStep,Online Grocery Store,Unknown,Bangalore,Jupiter Capital,Private Equity,0,No,No,No,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2372,15-Oct,Tavaga,Investment management platform,Unknown,Mumbai,Tracxn Syndicate,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2373,15-Oct,Moglix,Industrial Toons Marketplace,Unknown,Noida,"Accel Partner, Jungle Ventures",Private Equity,0,No,No,No,Other,No,No,No,Yes,No,Yes,2015,0,No
2374,15-Oct,ZopHop,Public Commute helper App,Unknown,Mumbai,"Amit Singhal, PK Gulati & others",Seed Funding,450000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2375,15-Oct,Niki.ai,Artificial Intelligence Ecommerce Chatbot,Unknown,Bangalore,Unilazer Ventures,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2376,15-Oct,Instavans,Truck Aggregator & Logistics service,Unknown,Bangalore,Suresh Vaswani,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2377,15-Oct,LiftO,Ridesharing Mobile app,Unknown,Mumbai,"Rajesh Bhatia, Dheeraj Mehta & Others",Seed Funding,130000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2378,15-Oct,TinyOwl,Food Discovery & Delivery Mobile app,Unknown,Mumbai,"Sequoia Capital, Matrix Partners",Private Equity,7500000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2379,15-Oct,Toppr.com,Competitive exam learning platform,Unknown,Mumbai,InnoVen Capital,Private Equity,2000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2380,15-Oct,Kleeto,Document Digitization platform,Unknown,Gurgaon,GREX,Seed Funding,230000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2381,15-Oct,BeaconsTalk,proximity marketing & Mobile Advertising platform,Unknown,Mumbai,Puneet Bhatia & others,Seed Funding,80000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2382,15-Oct,Jugnoo,Autorickshaw Aggregator & Booking platform,Unknown,Chandigarh,Paytm,Private Equity,10000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2383,15-Sep,TOFlo,FinTech Startup Incubation platform,Unknown,Mumbai,Tania Johny Palathinkal,Seed Funding,100000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2384,15-Sep,FXMartIndia,Payment Services platform,Unknown,Chandigarh,Flipkart,Private Equity,0,No,No,No,Other,No,No,No,Yes,No,Yes,2015,0,No
2385,15-Sep,Stylecracker,Personalized Styling platform,Unknown,Mumbai,Group of HNI investors,Private Equity,1000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2386,15-Sep,Luxuryhues,Luxury goods\\xc2\\xa0 Shopping Platform,Unknown,Gurgaon,Reliance Capital,Private Equity,900000,No,No,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2387,15-Sep,HolaChef,Food Delivery Platform,Unknown,Mumbai,Ratan Tata,Private Equity,0,No,No,No,Other,No,Yes,No,Yes,No,Yes,2015,0,Yes
2388,15-Sep,Zivame,Online Lingerie Marketplace,Unknown,Bangalore,"Zodius Technology Fund, Khazanah Nasional Berhad",Private Equity,40000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2389,15-Sep,Capillary Tech,Cloud software solutions,Unknown,New Delhi,"Warburg Pincus, Sequoia Capital, Norwest Venture Partners",Private Equity,45000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2390,15-Sep,Jobspire,Job Search Platform,Unknown,Bangalore,Purvi Capital,Seed Funding,260000,No,No,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2391,15-Sep,MeraDoctor,Doctor consultancy Mobile App,Unknown,Mumbai,India Quotient & other investors,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2392,15-Sep,Vistaar Finance,Small Business FiUnknowncing (NBFC),Unknown,Bangalore,"WestBridge Capital, Omidyar Network, Elevar Equity, Saama Capital,\\xc2\\xa0 Lok Capital",Private Equity,40000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2393,15-Sep,HiJinny,Beauty & Wellness Services Marketplace,Unknown,Mumbai,CMYK Health Boutique Pvt Ltd & Other individual investors,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2394,15-Sep,Clapsnslaps,Online Movie Review Platform,Unknown,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,150000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2395,15-Sep,Blubox,ECommerce Brands\\xe2\\x80\\x99 Full Service Agency,Unknown,Mumbai,Ashish Jhalani,Seed Funding,100000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2396,15-Sep,RoomCentral,Cloud-based Hotel Booking Platform,Unknown,Bangalore,Karanpal Singh,Seed Funding,2000000,No,Yes,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2397,15-Sep,YouthKiAwaaz,Community Driven News/Views Platform,Unknown,New Delhi,"Raghav Bahl, Ritu Kapur",Seed Funding,600000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2398,15-Sep,Prozo,Study Material Marketplace,Unknown,New Delhi,"Nalin Jain, Shomil Pant, Dinesh Kundu & others",Seed Funding,205000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2399,15-Sep,Zomato,Restaurant Ratings & Reviews platform,Unknown,Gurgaon,"Temasek, Vy Capital",Private Equity,60000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2400,15-Sep,Sahayog Dairy,Dairy Based Product Manufacturer,Unknown,Bhopal,Acumen Fund,Private Equity,1800000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2401,15-Sep,MockBank,Government Test Preparation platform,Unknown,Bangalore,Blume Ventures,Seed Funding,400000,No,No,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2402,15-Sep,ReportBee,Smart Report Cards for Schools,Unknown,Chennai,India Educational Investment Fund,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2403,15-Sep,GuruG Learning,Teacher empowerment platform,Unknown,Bangalore,India Educational Investment Fund,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2404,15-Sep,OnlineTyari,Multilingual Test Preparation Platform,Unknown,Gurgaon,"500 Startups, TV Mohandas Pai, Tandem Capital, Vikram Chachra, Aloke Bajpai",Private Equity,770000,No,No,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2405,15-Sep,IndustryBuying,Industrial Tools Marketplace,Unknown,New Delhi,"Kalaari Capital, SAIF Partners, Beenextan investment fund",Private Equity,9200000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2406,15-Sep,The/Nudge Foundation,Non Profit Organization to alleviate poverty,Unknown,Bangalore,"Nanadan Nilekani, InMobi, Paytm",Seed Funding,315000,No,No,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2407,15-Sep,FitMeIn,Gym & Fitness Studios Subscription platform,Unknown,New Delhi,Green House Ventures,Seed Funding,100000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2408,15-Sep,Envoged,pre-used luxury item Marketplace,Unknown,Mumbai,"Ankush Nijhawan, Manish Dhingra, Gaurav Bhatnagar",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2409,15-Sep,Zapyle,pre-used apparel shopping mobile app,Unknown,Bangalore,N/A,Seed Funding,1000000,No,Yes,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2410,15-Sep,Renomania,Home Design & D\\xc3\\xa9cor platform,Unknown,New Delhi,Subodh Gupta,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2411,15-Sep,CredR,Used Vehicles Marketplace,Unknown,Mumbai,Eight Road Ventures,Private Equity,15000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2412,15-Sep,YatraGenie,Online Bus & Cab ticketing platform,Unknown,Hyderabad,Ash Bhardwaj,Private Equity,0,No,No,No,Other,No,No,No,Yes,No,Yes,2015,0,No
2413,15-Sep,CanvasFlip,Mobile App testing platform,Unknown,Hyderabad,Bessemer Venture Partners,Seed Funding,1200000,No,Yes,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2414,15-Sep,Shadowfax,Hyperlocal Delivery Services,Unknown,Gurgaon,Eight Roads Ventures,Private Equity,9000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2415,15-Sep,UE Life Sciences,Early Cancer Detection Solutions,Unknown,US/India,"Aarin Capital, Unitus Seed Fund",Private Equity,3000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2416,15-Sep,Ola Cabs,Cab rental Mobile app,Unknown,Bangalore,"Falcon Edge Capital, NY based Hedge Fund, Tiger Global, Softbank",Private Equity,225000000,Yes,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2417,15-Sep,Coverfox,Online Insurance Distribution Platform,Unknown,Mumbai,Cataraman Ventures,Private Equity,2000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2418,15-Sep,MoEngage,Mobile Marketing Automation Platform,Unknown,Bangalore,"Helion Venture Partners, Exfinity Ventures",Private Equity,4250000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2419,15-Sep,Mubble,Prepaid Mobile Bill Manager App,Unknown,Bangalore,Nandan Nilekani,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2420,15-Sep,Tea Trails,Chain of Tea Caf\\xc3\\xa9\\xe2\\x80\\x99s,Unknown,Mumbai,"Anil Matai, Vikram Tandon, Shyam Sundar R & others",Seed Funding,1000000,No,Yes,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2421,15-Sep,Room on Call,Branded Budget Hotel Marketplace,Unknown,Noida,Payal Syal,Seed Funding,300000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2422,15-Sep,FYNE,Home Fitting & Fixtures Marketplace,Unknown,Bangalore,Sandeep Dama & Others,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2423,15-Sep,ChaiPoint,Food Subscription platform,Unknown,Bangalore,Eight Roads Ventures,Private Equity,10000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2424,15-Sep,WedmeGood.com,Wedding Planning Platform,Unknown,Gurgaon,Indian Angel Network,Seed Funding,410000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2425,15-Sep,XSTOK,B2B Mobile Auction Marketplace,Unknown,Mumbai,Oliphans Capital,Seed Funding,450000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2426,15-Sep,UniLog,ECommerce Data Analytics Platform,Unknown,Bangalore,Kalaari Capital,Private Equity,0,No,No,No,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2427,15-Sep,Paintcollar,Designer Merchandize Marketplace,Unknown,Mumbai,Applyifi,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2428,15-Sep,YepMe,Private label Fashion eTailer,Unknown,Gurgaon,"Khazanah Nasional Berhad, Helion Venture Partners",Private Equity,75000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2429,15-Sep,Bueno,Online Food ordering & delivery,Unknown,Gurgaon,High Networth Individuals (No details),Seed Funding,600000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2430,15-Sep,Plabro,Real Estate Broker Platform App,Unknown,New Delhi,"Sachin Bansal & Binny Bansal, Sol Primero, Outbox Ventures, Sangram Singh",Seed Funding,350000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2431,15-Sep,CureJoy,Online Health & Wellness platform,Unknown,Bangalore,"Accel Partners, Subrata Mitra, Larry Braitman, Venk Krishna",Private Equity,1150000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2432,15-Sep,Briston Technomach,Internet of Things platform,Unknown,New Delhi,Undisclosed Investors,Seed Funding,150000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,Yes
2433,15-Sep,LabStreet,Diagnostic Labs aggregator platform,Unknown,Gurgaon,Multiple investors,Seed Funding,150000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2434,15-Sep,DailyNinja,Hyperlocal Delivery Platform,Unknown,Bangalore,"Aprameya Radhakrishna, Naman Sarawagi, Afsal Salu,",Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2435,15-Sep,Portea Medical,Home Medical Care Services,Unknown,Bangalore,"Accel Partners, International Finance Corporation (IFC), Qualcomm Ventures, Ventureast",Private Equity,37500000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2436,15-Sep,Neotrade Analytics,Real-Time stock data platform,Unknown,Bangalore,Rainmatter,Seed Funding,235000,No,No,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2437,15-Sep,DishCo,Food discovery & table booking app,Unknown,Mumbai,"Anand Mahindra, Uday Punj, Ashish Hemrajani, Sanjeev Mehra",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2438,15-Sep,LafaLafa,coupons and cashback aggregator app,Unknown,Mumbai,500 Startups,Seed Funding,125000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2439,15-Sep,ConnectAbank,Financial Products lead generation platform,Unknown,Mumbai,Prakhar Bumb,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2440,15-Sep,VillFarm,Sustainable Agri-inputs Firm,Unknown,Bangalore,"Unitus Seed Fund, Rianta Capital, R Ramaraj, Sunil Edwards",Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2441,15-Sep,Bestdealfinance,Financial Services Portal,Unknown,Mumbai,"Kalaari Capital, YourNest Angel Fund",Private Equity,3000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2442,15-Sep,GameXS.in,Pre-owned games Marketplace,Unknown,New Delhi,Lead Angels,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2443,15-Sep,The Man Company,Content-based Subscription eCommerce platform,Unknown,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2444,15-Sep,Virtual Logic,"virtual reality, 3d simulation and stereoscopic products",Unknown,Bangalore,Swarnim Multiventures,Private Equity,800000,No,No,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2445,15-Sep,Furdo,Online Interior Designing platform,Unknown,Bangalore,Bhavdeep Reddy,Seed Funding,400000,No,No,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2446,15-Sep,LogiNext,End-to-end Logistics platform,Unknown,Mumbai,Paytm,Private Equity,10000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2447,15-Sep,Korra,Private Label Apparel sales,Unknown,New Delhi,Asha Jadeja Motwani & Others,Seed Funding,300000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2448,15-Sep,Credihealth,Healthcare Consulting platform,Unknown,Gurgaon,Rajat Malhotra,Seed Funding,0,No,No,No,Other,No,No,No,No,Yes,Yes,2015,0,No
2449,15-Sep,Amigobulls,Stock Market Portal,Unknown,Bangalore,"Sharad Sharma, Vijay Anand, Mohandas Pai. Pallav Nadhani, Singapore Angels Network & others",Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2450,15-Sep,SilverPush,Cross-device retargeting platform,Unknown,Gurgaon / SFO,M&S Partners,Private Equity,1200000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2451,15-Sep,Juggernaut,Digital & Physical Publishing platform,Unknown,New Delhi,"William Bissell, Neeraj Aggarwal, Nandan Nilekani",Private Equity,2250000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2452,15-Sep,InnerChef,Food Delivery Platform,Unknown,New Delhi,"Phanindra Sama, Anupam Mittal, Vijay Shekhar Sharma, Vishal Gondal, Sateesh Andara & others",Private Equity,1750000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2453,15-Sep,Quintype,Data Driven Publishing platform,Unknown,Bangalore,Raghav Bahl,Private Equity,3300000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,0,No
2454,15-Sep,Capabiliti,Employee OnBoarding & Orientation platform,Unknown,Noida,"500 Startups, Smile Multimedia, Kunal Bahl, Rohit Bansal, Girish Matrubootham",Seed Funding,400000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2455,15-Sep,Fourth Partner Energy,Solar Power Solutions company,Unknown,Hyderabad,"Infuse Ventures, The Chennai Angels",Private Equity,2000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,0,No
2456,15-Sep,Licious,Online Meat Ordering platform,Unknown,Bangalore,"Kanwaljit Singh, TV Mohandas Pai",Seed Funding,1000000,No,Yes,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2457,15-Sep,TravelKhana,online meal-booking platform for train travelers,Unknown,New Delhi,Astarc Ventures & Others,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2458,15-Sep,Quickli,hyperlocal delivery platform,Unknown,New Delhi,"500 Startups, Mato Peric & Others",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2459,15-Sep,Ola Cabs,Cab Booking app platform,Unknown,Bangalore,Didi Kuaidi,Private Equity,30000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2460,15-Sep,Paytm,E-Commerce & M-Commerce platform,Unknown,New Delhi,"Alibaba Group, Ant Financial",Private Equity,680000000,Yes,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2461,15-Sep,Inmobi,Mobile Advertising platform,Unknown,Bangalore,Tennenbaum Capital Partners & Others,Private Equity,100000000,Yes,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2462,15-Sep,Peppertap,Hyperlocal Grocery Delivery,Unknown,Gurgaon,"Sequoia India, SAIF Partners.",Private Equity,36000000,No,Yes,Yes,Other,No,No,No,Yes,No,Yes,2015,1,No
2463,15-Sep,Hugefly,Ecommerce Product recommendation platform,Unknown,Pune,Mayank Singhal and others,Seed Funding,0,No,No,No,Other,No,No,No,No,Yes,Yes,2015,0,No
2464,15-Sep,Brigge,Activity Based Social Network,Unknown,Chennai,The Chennai Angels,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2465,15-Sep,Zakoopi,Fashion Discovery platform,Unknown,New Delhi,Uniqorn Ventures,Seed Funding,350000,No,No,Yes,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2466,15-Sep,LoanCircle,Consumer lending marketplace,Unknown,Bangalore,"Zishaan Hayath, Rahul Khanna & Others",Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2467,15-Sep,Infoworks,Big Data Management Platform,Unknown,Bangalore,"Nexus Venture Partners, Knoll Ventures and others",Private Equity,5000000,No,Yes,Yes,Other,Yes,Yes,No,Yes,No,Yes,2015,1,No
2468,15-Sep,RedDoorz,Budget Accommodation Platform,Unknown,Noida,Jungle Ventures,Seed Funding,1000000,No,Yes,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2469,15-Sep,FirstTouch,Local Mobile OS,Unknown,Gurgaon,"Kunal Bahl, Rohit Bansal, Pranay Chulet, Naveen Tiwari, Amit Gupta, Mayank Singhal",Seed Funding,0,No,No,No,Other,No,No,No,No,Yes,Yes,2015,0,No
2470,15-Sep,Eywa Media,Digital Signal processing platform,Unknown,Bangalore,"ah! Ventures, Viktor Koenig PE Fund, Mantra Ventures",Seed Funding,1000000,No,Yes,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2471,15-Aug,Snapdeal,Ecommerce Marketplace,Unknown,New Delhi,"Alibaba, Foxconn, Softbank",Private Equity,500000000,Yes,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2472,15-Aug,Ressy,Restaurant Discount app,Unknown,Pune,Mohandas Pai & others,Seed Funding,400000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2473,15-Aug,Cuelearn,Tech-enabled learning,Unknown,New Delhi,Alok Mittal,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2474,15-Aug,Connect India,ECommerce Logistics provider,Unknown,New Delhi,Aavishkaar,Private Equity,5000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2475,15-Aug,The Home Salon,on-demand home beauty and wellness portal,Unknown,Mumbai,VentureNursery,Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2476,15-Aug,Jusride,Self Driven Car rental,Unknown,Mumbai,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
2477,15-Aug,Oyorooms,Budget Hotel accommodation brand,Unknown,New Delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,\\xc2\\xa0 Lightspeed India",Private Equity,100000000,Yes,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2478,15-Aug,Glowship,Energy & Environment Online Marketplace,Unknown,Bangalore,Infuse Ventures,Seed Funding,0,No,No,No,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2479,15-Aug,Wizrocket,User Engagment & Analytics platform,Unknown,Mumbai,"Sequoia Capital, Accel Partners",Private Equity,9600000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2480,15-Aug,Pickingo,On-Demand Delivery Logistics,Unknown,New Delhi,"Orios Venture Partners, Zishaan Hayath",Private Equity,1300000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2481,15-Aug,Grex,fund raising platform for startups,Unknown,Pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed Funding,650000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2482,15-Aug,LetsTransport,Logistics Tech Platform,Unknown,Bangalore,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra",Seed Funding,1300000,No,Yes,Yes,Other,Yes,Yes,No,No,Yes,Yes,2015,0,No
2483,15-Aug,Zo Rooms,Online budget hotel chain,Unknown,New Delhi,"Tiger Global Management, Orios Venture Partners",Private Equity,30000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,1,No
2484,15-Aug,Doormint,Hyperlocal Handyman services,Unknown,Mumbai,"Helion Venture Partners, Kalaari Capital",Private Equity,3000000,No,Yes,Yes,Other,No,Yes,No,Yes,No,Yes,2015,0,No
2485,15-Aug,NightStay,hotel booking app,Unknown,Noida,"BedRock Ventures, Rajesh Sawhney, Shailesh Singh",Seed Funding,500000,No,No,Yes,Other,No,No,No,No,Yes,Yes,2015,0,No
2486,15-Aug,Zocalo,Rental Accomodation finder,Unknown,New Delhi,"Sachin Bhatia, Rajesh Sawhney",Seed Funding,0,No,No,No,Other,No,Yes,No,No,Yes,Yes,2015,0,No
